ProductID;ProductName;Category;Brand;UnitCost;ListPrice
101187;Ethernet Cable Max 673;Cables;Spectra;€ 221,36;€ 254,89
101188;Chair Mini 964;Office;Aegis;€ 248,80;€ 337,26
101189;USB-C Cable Prime 629;Cables;Aether;€ 190,96;€ 346,18
101190;Repeater Max 645;Networking;Aegis;€ 114,97;€ 132,66
101191;Router Plus 855;Networking;Atlas;€ 60,28;€ 100,50
101192;Display S 437;Screens;Nexus;€ 81,15;€ 131,42
101193;Screen Prime 927;Screens;Aegis;€ 10,89;€ 19,03
101194;Controller S 584;Gaming;Kronos;€ 63,40;€ 89,12
101195;Mouse S 894;Accessories;Atlas;€ 151,99;€ 224,78
101196;Monitor Plus 162;Screens;Aether;€ 229,60;€ 329,03
101197;Screen Pro 156;Screens;Orion;€ 78,86;€ 127,72
101198;Monitor Pro 401;Screens;Helios;€ 213,23;€ 309,45
101199;Power Bank S 564;Power;Nova;€ 99,06;€ 173,00
101200;UPS Plus 766;Power;Spectra;€ 234,71;€ 407,74
101201;Sensor Mini 210;Smart Home;Ion;€ 30,16;€ 48,15
101202;Display S 752;Screens;Spectra;€ 129,68;€ 183,70
101203;Sensor Prime 348;Smart Home;Spectra;€ 38,73;€ 45,82
101204;NVMe Ultra 418;Storage;Kronos;€ 148,00;€ 230,27
101205;NVMe Prime 717;Storage;Orion;€ 89,01;€ 126,98
101206;Mouse X 343;Accessories;Ion;€ 129,24;€ 229,58
101207;Keyboard Mini 305;Accessories;Nova;€ 161,94;€ 210,68
101208;Screen S 811;Screens;Atlas;€ 174,50;€ 261,85
101209;Headset Mini 528;Gaming;Spectra;€ 85,51;€ 105,06
101210;Mouse S 754;Accessories;Aether;€ 59,64;€ 78,89
101211;Surge Protector S 852;Power;Nexus;€ 193,25;€ 340,31
101212;Scanner Ultra 945;Office;Nexus;€ 247,52;€ 352,00
101213;Monitor Pro 245;Screens;Atlas;€ 76,19;€ 98,73
101214;Power Bank Pro 303;Power;Atlas;€ 53,47;€ 68,47
101215;Speaker Mini 282;Audio;Orion;€ 53,02;€ 67,97
101216;Speaker Pro 488;Audio;Helios;€ 165,44;€ 300,07
101217;Mousepad Max 345;Gaming;Nexus;€ 95,56;€ 136,58
101218;SSD Ultra 221;Storage;Ion;€ 40,39;€ 74,44
101219;Access Point Ultra 425;Networking;Nexus;€ 151,89;€ 285,97
101220;Access Point S 908;Networking;Aegis;€ 41,40;€ 55,28
101221;Speaker Prime 844;Audio;Orion;€ 24,94;€ 37,48
101222;Surge Protector X 869;Power;Helios;€ 221,19;€ 378,98
101223;Gamepad Prime 429;Gaming;Aether;€ 179,56;€ 277,26
101224;Bulb Prime 695;Smart Home;Aether;€ 103,23;€ 190,03
101225;Charger S 307;Power;Aegis;€ 115,76;€ 153,47
101226;Repeater Ultra 685;Networking;Kronos;€ 43,52;€ 77,54
101227;Speaker Plus 869;Audio;Ion;€ 25,59;€ 37,96
101228;Mousepad Pro 624;Gaming;Nexus;€ 157,18;€ 230,99
101229;Bulb Ultra 923;Smart Home;Nova;€ 126,90;€ 171,92
101230;Keyboard Prime 371;Accessories;Orion;€ 163,11;€ 231,51
101231;Panel Plus 333;Screens;Kronos;€ 29,11;€ 35,03
101232;Dock S 301;Accessories;Ion;€ 170,40;€ 227,91
101233;Mic X 108;Audio;Nexus;€ 193,67;€ 263,66
101234;Controller Ultra 583;Gaming;Nova;€ 165,25;€ 312,65
101235;HDD S 840;Storage;Nova;€ 188,54;€ 283,91
101236;Ethernet Cable Prime 933;Cables;Spectra;€ 118,04;€ 205,85
101237;Mousepad Ultra 314;Gaming;Nexus;€ 112,48;€ 201,31
101238;Hub X 994;Accessories;Atlas;€ 36,44;€ 67,69
101239;Dock Mini 330;Accessories;Aether;€ 107,69;€ 179,23
101240;Webcam Max 701;Office;Ion;€ 10,69;€ 18,59
101241;USB Drive Mini 490;Storage;Orion;€ 55,03;€ 79,41
101242;USB-C Cable S 211;Cables;Nova;€ 85,57;€ 160,14
101243;Headphones X 791;Audio;Helios;€ 140,46;€ 164,91
101244;Charger Pro 303;Power;Aether;€ 22,03;€ 41,25
101245;Mic S 775;Audio;Nexus;€ 133,48;€ 199,02
101246;Gamepad Pro 434;Gaming;Ion;€ 215,63;€ 314,42
101247;USB Drive X 589;Storage;Helios;€ 187,07;€ 269,71
101248;Access Point S 542;Networking;Orion;€ 205,38;€ 338,59
101249;HDD Max 614;Storage;Spectra;€ 180,61;€ 269,87
101250;Repeater X 165;Networking;Aegis;€ 207,02;€ 331,98
101251;Repeater Mini 571;Networking;Ion;€ 118,36;€ 139,58
101252;Panel Prime 817;Screens;Kronos;€ 211,45;€ 368,82
101253;Chair X 355;Office;Spectra;€ 49,00;€ 79,05
101254;Scanner Ultra 815;Office;Aether;€ 144,31;€ 208,55
101255;Dock X 743;Accessories;Nexus;€ 136,75;€ 225,64
101256;Screen Prime 880;Screens;Nexus;€ 140,44;€ 266,34
101257;Screen Mini 561;Screens;Helios;€ 45,39;€ 59,26
101258;Mouse Pro 754;Accessories;Aether;€ 175,15;€ 299,91
101259;Scanner Ultra 506;Office;Atlas;€ 14,25;€ 19,07
101260;USB Drive Prime 572;Storage;Atlas;€ 21,72;€ 33,91
101261;Repeater X 940;Networking;Aether;€ 73,39;€ 93,28
101262;Keyboard Plus 401;Accessories;Spectra;€ 35,42;€ 60,43
101263;NVMe Pro 257;Storage;Helios;€ 112,96;€ 144,98
101264;Adapter S 813;Accessories;Ion;€ 16,70;€ 27,16
101265;Ethernet Cable Ultra 415;Cables;Helios;€ 113,78;€ 181,89
101266;Keyboard S 483;Accessories;Nova;€ 227,65;€ 295,94
101267;Mouse Pro 445;Accessories;Nova;€ 206,03;€ 342,00
101268;Display Plus 841;Screens;Nexus;€ 45,93;€ 67,14
101269;Display Mini 739;Screens;Atlas;€ 55,74;€ 86,75
101270;Scanner S 208;Office;Helios;€ 92,36;€ 118,24
101271;Chair Pro 317;Office;Atlas;€ 117,40;€ 140,82
101272;Headphones Mini 168;Audio;Spectra;€ 221,94;€ 323,66
101273;Charger Plus 357;Power;Aether;€ 239,96;€ 383,91
101274;Scanner Mini 750;Office;Orion;€ 191,62;€ 319,19
101275;Camera Mini 723;Smart Home;Helios;€ 228,47;€ 339,66
101276;HDMI Cable Pro 121;Cables;Nexus;€ 156,01;€ 284,34
101277;Speaker Ultra 734;Audio;Nexus;€ 24,45;€ 30,64
101278;Sensor S 484;Smart Home;Kronos;€ 55,07;€ 64,90
101279;Charger Mini 384;Power;Aether;€ 82,80;€ 144,09
101280;Stand Ultra 932;Accessories;Ion;€ 75,67;€ 88,37
101281;Gamepad S 652;Gaming;Atlas;€ 18,25;€ 33,55
101282;Access Point Ultra 287;Networking;Nexus;€ 113,38;€ 130,90
101283;Camera S 749;Smart Home;Helios;€ 248,04;€ 459,79
101284;HDD X 341;Storage;Helios;€ 129,32;€ 190,06
101285;Sensor X 350;Smart Home;Kronos;€ 108,88;€ 174,69
101286;Speaker Prime 378;Audio;Kronos;€ 216,29;€ 326,79
101287;Gamepad Ultra 582;Gaming;Nova;€ 113,14;€ 172,99
101288;Printer Prime 880;Office;Orion;€ 98,45;€ 176,28
101289;Speaker X 363;Audio;Spectra;€ 98,21;€ 135,47
101290;Headphones Prime 441;Audio;Nova;€ 38,48;€ 57,79
101291;SSD Pro 982;Storage;Nexus;€ 127,67;€ 216,27
101292;Plug Ultra 860;Smart Home;Nova;€ 96,42;€ 146,28
101293;Power Bank Ultra 227;Power;Helios;€ 99,28;€ 156,29
101294;Access Point Max 621;Networking;Nova;€ 178,74;€ 290,67
101295;Mousepad Ultra 853;Gaming;Aegis;€ 65,46;€ 98,73
101296;Headset X 719;Gaming;Aegis;€ 116,59;€ 193,63
101297;Headphones X 219;Audio;Nexus;€ 193,89;€ 316,68
101298;Scanner Plus 997;Office;Nova;€ 108,62;€ 192,51
101299;Mic Ultra 851;Audio;Kronos;€ 105,84;€ 191,28
101300;Display Mini 375;Screens;Helios;€ 188,44;€ 348,15
101301;Scanner Pro 935;Office;Kronos;€ 125,47;€ 153,41
101302;Webcam Ultra 850;Office;Ion;€ 110,58;€ 141,80
101303;USB Drive S 286;Storage;Orion;€ 128,14;€ 157,96
101304;Charger X 160;Power;Nexus;€ 188,73;€ 331,58
101305;Repeater Ultra 741;Networking;Kronos;€ 228,68;€ 281,71
101306;SSD Max 486;Storage;Helios;€ 35,55;€ 42,60
101307;Adapter S 596;Accessories;Spectra;€ 169,84;€ 208,16
101308;Stand Pro 696;Accessories;Kronos;€ 198,36;€ 234,34
101309;Repeater Pro 717;Networking;Ion;€ 132,42;€ 247,83
101310;Mic Prime 718;Audio;Aether;€ 110,22;€ 157,40
101311;Headset S 781;Gaming;Atlas;€ 102,63;€ 165,04
101312;Controller Plus 567;Gaming;Atlas;€ 218,28;€ 316,80
101313;NVMe Plus 816;Storage;Aegis;€ 189,10;€ 252,71
101314;Plug Prime 776;Smart Home;Spectra;€ 51,04;€ 96,45
101315;Controller Mini 926;Gaming;Aegis;€ 185,27;€ 307,26
101316;Repeater Prime 856;Networking;Spectra;€ 155,09;€ 187,82
101317;Chair Plus 400;Office;Aether;€ 153,76;€ 258,93
101318;HDMI Cable Pro 609;Cables;Spectra;€ 200,22;€ 275,50
101319;USB-C Cable X 218;Cables;Aether;€ 123,13;€ 191,53
101320;Router X 208;Networking;Nexus;€ 111,55;€ 188,17
101321;NVMe Ultra 325;Storage;Atlas;€ 181,20;€ 298,88
101322;Monitor Prime 914;Screens;Orion;€ 174,49;€ 314,77
101323;UPS Plus 486;Power;Spectra;€ 227,99;€ 389,23
101324;Scanner Ultra 328;Office;Ion;€ 68,48;€ 93,70
101325;Display Mini 862;Screens;Helios;€ 235,79;€ 372,46
101326;SSD Ultra 418;Storage;Atlas;€ 20,16;€ 31,28
101327;Webcam Mini 916;Office;Nova;€ 171,43;€ 299,56
101328;HDMI Cable S 504;Cables;Spectra;€ 7,25;€ 12,97
101329;Gamepad Max 611;Gaming;Orion;€ 171,60;€ 216,31
101330;Mic Pro 416;Audio;Orion;€ 128,08;€ 213,44
101331;Speaker Prime 606;Audio;Spectra;€ 76,42;€ 143,28
101332;Stand X 315;Accessories;Atlas;€ 212,78;€ 393,82
101333;Repeater X 844;Networking;Aegis;€ 100,99;€ 190,70
101334;NVMe Ultra 532;Storage;Aegis;€ 171,09;€ 323,83
101335;Webcam Plus 389;Office;Nova;€ 175,61;€ 227,65
101336;HDMI Cable Plus 431;Cables;Nova;€ 189,31;€ 300,11
101337;Stand Prime 267;Accessories;Kronos;€ 146,40;€ 216,88
101338;Sensor X 323;Smart Home;Kronos;€ 202,07;€ 262,03
101339;Stand Plus 904;Accessories;Atlas;€ 247,18;€ 311,62
101340;Printer Pro 464;Office;Orion;€ 243,67;€ 313,05
101341;Hub Mini 544;Accessories;Helios;€ 242,58;€ 393,04
101342;Printer Pro 346;Office;Nexus;€ 102,18;€ 140,70
101343;Power Bank Ultra 896;Power;Orion;€ 118,60;€ 209,17
101344;Webcam Prime 111;Office;Kronos;€ 34,40;€ 41,69
101345;Camera S 700;Smart Home;Ion;€ 145,38;€ 229,62
101346;Soundbar X 595;Audio;Helios;€ 249,99;€ 419,25
101347;Headphones X 433;Audio;Spectra;€ 20,56;€ 37,66
101348;Ethernet Cable Ultra 120;Cables;Orion;€ 101,48;€ 178,92
101349;Ethernet Cable Plus 957;Cables;Aether;€ 148,26;€ 249,86
101350;Display Plus 982;Screens;Nexus;€ 151,78;€ 195,03
101351;HDMI Cable Mini 140;Cables;Aether;€ 36,56;€ 47,70
101352;SSD Max 186;Storage;Helios;€ 245,08;€ 374,88
101353;Mousepad X 773;Gaming;Ion;€ 5,02;€ 6,90
101354;HDMI Cable Prime 690;Cables;Kronos;€ 125,16;€ 173,31
101355;Controller S 778;Gaming;Spectra;€ 205,84;€ 273,32
101356;Switch Max 237;Networking;Orion;€ 152,53;€ 200,12
101357;Mousepad X 176;Gaming;Kronos;€ 139,71;€ 187,98
101358;SSD Prime 360;Storage;Nova;€ 170,75;€ 316,77
101359;SSD S 744;Storage;Ion;€ 184,51;€ 349,93
101360;Repeater X 941;Networking;Atlas;€ 42,61;€ 80,72
101361;Scanner Pro 179;Office;Nova;€ 71,18;€ 110,23
101362;USB-C Cable Plus 755;Cables;Nova;€ 26,80;€ 49,10
101363;Mic S 110;Audio;Orion;€ 29,00;€ 54,65
101364;Router Plus 279;Networking;Nova;€ 133,99;€ 242,07
101365;UPS Plus 817;Power;Aether;€ 145,18;€ 197,66
101366;Headphones Plus 274;Audio;Spectra;€ 82,91;€ 142,10
101367;USB Drive Ultra 706;Storage;Atlas;€ 36,26;€ 41,96
101368;HDMI Cable X 487;Cables;Orion;€ 144,05;€ 194,54
101369;Mousepad Ultra 287;Gaming;Nexus;€ 112,55;€ 159,31
101370;Bulb Max 538;Smart Home;Ion;€ 132,55;€ 223,86
101371;Access Point Plus 516;Networking;Kronos;€ 193,79;€ 345,71
101372;Monitor S 269;Screens;Helios;€ 145,95;€ 177,10
101373;Headphones Prime 534;Audio;Ion;€ 170,87;€ 316,00
101374;SSD Prime 515;Storage;Aether;€ 8,41;€ 10,87
101375;Keyboard Mini 856;Accessories;Nova;€ 166,99;€ 307,32
101376;Ethernet Cable Pro 559;Cables;Spectra;€ 241,34;€ 399,63
101377;HDMI Cable X 475;Cables;Nexus;€ 210,66;€ 323,42
101378;Adapter Prime 274;Accessories;Nova;€ 96,45;€ 119,11
101379;Access Point Plus 406;Networking;Ion;€ 123,37;€ 166,37
101380;Keyboard Ultra 412;Accessories;Spectra;€ 232,63;€ 434,87
101381;Ethernet Cable Prime 968;Cables;Aegis;€ 124,63;€ 176,58
101382;UPS Mini 462;Power;Aether;€ 31,26;€ 44,15
101383;SSD Mini 203;Storage;Nova;€ 110,55;€ 143,51
101384;USB-C Cable X 226;Cables;Ion;€ 228,71;€ 264,20
101385;Soundbar Prime 483;Audio;Nexus;€ 78,32;€ 115,23
101386;SSD Max 549;Storage;Ion;€ 165,79;€ 245,29
101387;SSD Ultra 467;Storage;Atlas;€ 221,48;€ 372,51
101388;Monitor Max 236;Screens;Nexus;€ 101,66;€ 173,63
101389;Adapter S 781;Accessories;Orion;€ 245,82;€ 304,59
101390;Sensor Prime 432;Smart Home;Ion;€ 189,02;€ 328,00
101391;Scanner Ultra 212;Office;Ion;€ 239,63;€ 418,04
101392;SSD Mini 885;Storage;Orion;€ 172,69;€ 205,33
101393;Mousepad Pro 591;Gaming;Nova;€ 75,92;€ 114,98
101394;Scanner X 355;Office;Nexus;€ 73,88;€ 91,34
101395;Speaker Ultra 585;Audio;Nexus;€ 178,08;€ 312,97
101396;HDMI Cable X 975;Cables;Spectra;€ 149,84;€ 243,62
101397;Repeater X 139;Networking;Helios;€ 72,10;€ 93,31
101398;HDD Pro 193;Storage;Nova;€ 216,77;€ 311,12
101399;HDMI Cable S 444;Cables;Kronos;€ 109,39;€ 130,83
101400;Printer Max 375;Office;Aegis;€ 94,08;€ 174,73
101401;Printer Mini 286;Office;Nexus;€ 15,02;€ 17,86
101402;Mousepad Max 386;Gaming;Nexus;€ 227,58;€ 278,92
101403;NVMe Prime 442;Storage;Kronos;€ 79,57;€ 97,29
101404;Dock X 469;Accessories;Ion;€ 186,62;€ 265,19
101405;Charger Mini 765;Power;Ion;€ 72,61;€ 115,32
101406;Monitor X 142;Screens;Helios;€ 148,71;€ 272,75
101407;Router Prime 176;Networking;Nexus;€ 235,75;€ 380,56
101408;Speaker S 144;Audio;Aether;€ 36,32;€ 53,16
101409;Mic Mini 559;Audio;Ion;€ 159,32;€ 197,25
101410;Chair Prime 636;Office;Helios;€ 233,18;€ 356,28
101411;Stand Max 232;Accessories;Orion;€ 75,97;€ 141,82
101412;Adapter Ultra 801;Accessories;Nexus;€ 135,46;€ 207,95
101413;Screen Prime 675;Screens;Orion;€ 195,95;€ 284,25
101414;Headphones X 263;Audio;Nexus;€ 145,12;€ 231,33
101415;Hub Prime 824;Accessories;Ion;€ 181,54;€ 244,01
101416;Router Max 275;Networking;Kronos;€ 59,86;€ 92,79
101417;Mic X 236;Audio;Aegis;€ 71,26;€ 124,20
101418;Router Plus 764;Networking;Nexus;€ 90,13;€ 144,56
101419;Headset Plus 839;Gaming;Atlas;€ 37,73;€ 68,81
101420;Headphones Pro 943;Audio;Atlas;€ 92,09;€ 156,36
101421;Headphones Max 650;Audio;Orion;€ 166,04;€ 299,04
101422;UPS Ultra 990;Power;Helios;€ 158,43;€ 254,00
101423;Access Point S 375;Networking;Aether;€ 54,96;€ 89,16
101424;Scanner Prime 847;Office;Orion;€ 182,94;€ 260,96
101425;Sensor Prime 570;Smart Home;Helios;€ 50,33;€ 90,43
101426;Switch Prime 763;Networking;Spectra;€ 74,10;€ 102,45
101427;SSD S 246;Storage;Nova;€ 22,65;€ 30,21
101428;Printer X 717;Office;Helios;€ 29,43;€ 42,32
101429;Display Pro 354;Screens;Aegis;€ 193,68;€ 261,61
101430;Power Bank Pro 655;Power;Aegis;€ 185,35;€ 260,19
101431;Screen X 877;Screens;Nexus;€ 142,90;€ 211,96
101432;USB Drive Mini 258;Storage;Kronos;€ 64,73;€ 100,83
101433;Headphones Plus 944;Audio;Ion;€ 15,91;€ 24,80
101434;Display Ultra 101;Screens;Ion;€ 228,48;€ 266,86
101435;Webcam X 771;Office;Nova;€ 75,28;€ 138,61
101436;Scanner Prime 212;Office;Helios;€ 60,01;€ 112,06
101437;Mic Plus 221;Audio;Atlas;€ 93,32;€ 172,04
101438;Display X 538;Screens;Aegis;€ 134,97;€ 215,91
101439;Webcam Max 456;Office;Orion;€ 219,47;€ 297,01
101440;Camera Max 907;Smart Home;Atlas;€ 5,53;€ 10,23
101441;HDD Mini 499;Storage;Orion;€ 114,44;€ 200,00
101442;Plug Plus 844;Smart Home;Helios;€ 73,23;€ 89,18
101443;NVMe Ultra 426;Storage;Orion;€ 126,08;€ 190,50
101444;Scanner Mini 921;Office;Spectra;€ 236,29;€ 435,06
101445;Chair Prime 645;Office;Nova;€ 136,37;€ 180,36
101446;Display Ultra 819;Screens;Spectra;€ 26,38;€ 37,49
101447;Repeater Mini 236;Networking;Aegis;€ 230,62;€ 275,52
101448;Headset X 571;Gaming;Atlas;€ 40,31;€ 72,15
101449;Scanner S 157;Office;Nexus;€ 188,01;€ 232,74
101450;USB Drive Pro 480;Storage;Nova;€ 18,25;€ 22,44
101451;Charger Prime 130;Power;Helios;€ 40,99;€ 51,48
101452;Repeater Pro 253;Networking;Helios;€ 192,53;€ 289,24
101453;USB Drive Max 521;Storage;Ion;€ 182,03;€ 269,95
101454;Keyboard Plus 161;Accessories;Kronos;€ 220,88;€ 259,33
101455;SSD X 505;Storage;Ion;€ 209,01;€ 346,94
101456;Bulb Max 826;Smart Home;Ion;€ 60,69;€ 112,19
101457;Speaker Ultra 860;Audio;Helios;€ 56,91;€ 91,87
101458;Router X 936;Networking;Nova;€ 174,64;€ 263,37
101459;Printer X 922;Office;Nova;€ 96,01;€ 140,96
101460;Headphones Plus 471;Audio;Helios;€ 152,78;€ 272,71
101461;Keyboard Max 654;Accessories;Nexus;€ 31,08;€ 40,68
101462;Hub S 306;Accessories;Kronos;€ 161,41;€ 189,54
101463;Soundbar Pro 146;Audio;Helios;€ 16,77;€ 20,46
101464;Mic Mini 507;Audio;Aegis;€ 127,55;€ 176,77
101465;Printer X 439;Office;Atlas;€ 104,79;€ 178,78
101466;Monitor X 701;Screens;Ion;€ 200,04;€ 301,60
101467;Keyboard X 798;Accessories;Kronos;€ 118,46;€ 214,87
101468;Display S 887;Screens;Nexus;€ 181,05;€ 343,10
101469;USB-C Cable Mini 904;Cables;Ion;€ 37,14;€ 50,81
101470;Surge Protector Pro 344;Power;Nova;€ 56,16;€ 90,29
101471;Monitor Prime 924;Screens;Orion;€ 8,66;€ 14,94
101472;Soundbar Plus 196;Audio;Ion;€ 116,43;€ 148,71
101473;Mic Plus 690;Audio;Orion;€ 94,02;€ 114,41
101474;USB Drive Max 362;Storage;Aether;€ 191,97;€ 284,41
101475;SSD Prime 472;Storage;Helios;€ 215,46;€ 312,57
101476;UPS Prime 624;Power;Orion;€ 211,98;€ 395,14
101477;Mousepad Ultra 369;Gaming;Helios;€ 219,97;€ 416,50
101478;Stand Pro 909;Accessories;Spectra;€ 64,98;€ 114,75
101479;Dock Plus 484;Accessories;Orion;€ 43,76;€ 63,43
101480;Screen Ultra 785;Screens;Nexus;€ 27,91;€ 41,85
101481;HDMI Cable Plus 284;Cables;Aether;€ 184,29;€ 338,74
101482;Chair S 436;Office;Nova;€ 20,80;€ 29,26
101483;Surge Protector S 217;Power;Aether;€ 73,20;€ 86,28
101484;HDD X 427;Storage;Aether;€ 144,21;€ 272,68
101485;Chair Mini 584;Office;Aegis;€ 57,29;€ 74,97
101486;Dock Max 750;Accessories;Nova;€ 48,15;€ 60,49
101487;Mic Plus 994;Audio;Nova;€ 179,49;€ 323,70
101488;HDMI Cable Max 950;Cables;Nexus;€ 18,17;€ 33,09
101489;Scanner Max 303;Office;Atlas;€ 90,57;€ 132,62
101490;Plug X 463;Smart Home;Ion;€ 228,59;€ 360,66
101491;Mouse S 840;Accessories;Ion;€ 168,65;€ 271,93
101492;Gamepad Pro 569;Gaming;Atlas;€ 233,79;€ 356,43
101493;Headset Ultra 633;Gaming;Helios;€ 181,96;€ 344,12
101494;SSD Plus 323;Storage;Aether;€ 187,70;€ 242,27
101495;HDMI Cable Ultra 456;Cables;Orion;€ 56,39;€ 72,93
101496;UPS Mini 116;Power;Aegis;€ 78,98;€ 109,01
101497;Screen Prime 520;Screens;Aether;€ 91,17;€ 161,47
101498;Printer Mini 280;Office;Ion;€ 117,41;€ 167,88
101499;Ethernet Cable X 546;Cables;Spectra;€ 98,48;€ 175,67
101500;Printer Plus 925;Office;Kronos;€ 210,12;€ 255,76
101501;Mouse Ultra 608;Accessories;Spectra;€ 188,74;€ 305,36
101502;Ethernet Cable Prime 695;Cables;Helios;€ 202,44;€ 334,18
101503;Chair S 664;Office;Nexus;€ 98,36;€ 127,54
101504;Plug Mini 522;Smart Home;Helios;€ 227,46;€ 371,59
101505;Scanner Mini 619;Office;Aegis;€ 74,48;€ 134,79
101506;Speaker Ultra 104;Audio;Kronos;€ 225,55;€ 329,51
101507;Dock X 960;Accessories;Aegis;€ 205,09;€ 361,99
101508;Charger Mini 685;Power;Atlas;€ 248,24;€ 330,50
101509;Printer Ultra 920;Office;Nexus;€ 233,33;€ 343,42
101510;Webcam Ultra 629;Office;Orion;€ 43,82;€ 57,98
101511;USB Drive Plus 963;Storage;Ion;€ 191,73;€ 352,30
101512;HDMI Cable Mini 195;Cables;Orion;€ 27,85;€ 41,16
101513;Power Bank Pro 685;Power;Orion;€ 98,69;€ 168,44
101514;HDD Mini 345;Storage;Aether;€ 164,87;€ 217,02
101515;Repeater S 888;Networking;Ion;€ 68,82;€ 81,81
101516;Monitor Pro 213;Screens;Orion;€ 117,49;€ 187,62
101517;Panel Max 284;Screens;Orion;€ 27,73;€ 42,17
101518;Controller Ultra 602;Gaming;Nexus;€ 199,88;€ 291,89
101519;Plug S 484;Smart Home;Helios;€ 222,98;€ 362,38
101520;Bulb X 110;Smart Home;Orion;€ 226,39;€ 372,35
101521;UPS Plus 455;Power;Aegis;€ 123,56;€ 198,99
101522;Ethernet Cable X 859;Cables;Aegis;€ 67,35;€ 83,59
101523;Charger Pro 321;Power;Aegis;€ 217,38;€ 268,70
101524;Switch Mini 325;Networking;Aegis;€ 25,44;€ 42,45
101525;USB Drive Max 304;Storage;Kronos;€ 238,54;€ 336,68
101526;Ethernet Cable Prime 928;Cables;Kronos;€ 126,47;€ 194,07
101527;Scanner Max 302;Office;Nexus;€ 173,33;€ 314,68
101528;Mic Plus 269;Audio;Nova;€ 199,55;€ 372,22
101529;Plug Prime 710;Smart Home;Nova;€ 188,03;€ 331,29
101530;Surge Protector Ultra 304;Power;Helios;€ 143,95;€ 205,92
101531;Monitor X 623;Screens;Aether;€ 67,00;€ 97,64
101532;Surge Protector Mini 130;Power;Ion;€ 33,09;€ 58,13
101533;Scanner Mini 174;Office;Orion;€ 57,72;€ 82,47
101534;SSD Plus 426;Storage;Atlas;€ 173,63;€ 293,02
101535;Switch Mini 675;Networking;Aether;€ 21,23;€ 28,93
101536;Router S 674;Networking;Ion;€ 73,12;€ 117,43
101537;Screen Ultra 425;Screens;Spectra;€ 204,28;€ 265,28
101538;Mouse Prime 381;Accessories;Aether;€ 108,20;€ 134,50
101539;USB Drive Mini 342;Storage;Spectra;€ 146,22;€ 199,41
101540;UPS Prime 234;Power;Aegis;€ 211,20;€ 306,69
101541;USB-C Cable Pro 760;Cables;Ion;€ 8,99;€ 13,51
101542;Webcam Max 871;Office;Kronos;€ 89,73;€ 108,56
101543;Mousepad Pro 405;Gaming;Aether;€ 175,63;€ 261,85
101544;Monitor Plus 329;Screens;Atlas;€ 16,72;€ 19,36
101545;Display Ultra 274;Screens;Atlas;€ 26,56;€ 44,97
101546;Controller Pro 365;Gaming;Ion;€ 221,41;€ 261,77
101547;Dock Plus 437;Accessories;Kronos;€ 173,54;€ 302,61
101548;Scanner X 697;Office;Kronos;€ 117,87;€ 146,71
101549;USB Drive Ultra 784;Storage;Spectra;€ 34,98;€ 54,07
101550;UPS Prime 429;Power;Aether;€ 194,30;€ 293,79
101551;Monitor Max 461;Screens;Kronos;€ 141,84;€ 255,97
101552;Repeater Plus 161;Networking;Helios;€ 57,06;€ 94,31
101553;Plug S 207;Smart Home;Nova;€ 88,41;€ 155,65
101554;USB-C Cable Mini 825;Cables;Ion;€ 116,24;€ 147,10
101555;HDMI Cable X 472;Cables;Helios;€ 99,47;€ 148,14
101556;Surge Protector S 292;Power;Ion;€ 21,82;€ 32,02
101557;Speaker Plus 572;Audio;Spectra;€ 219,67;€ 375,37
101558;Switch Prime 373;Networking;Aegis;€ 12,00;€ 19,76
101559;Camera Max 663;Smart Home;Atlas;€ 25,60;€ 37,72
101560;NVMe Ultra 154;Storage;Nova;€ 113,13;€ 161,47
101561;Keyboard Ultra 401;Accessories;Nova;€ 51,42;€ 65,95
101562;Soundbar Prime 211;Audio;Ion;€ 171,88;€ 280,98
101563;Monitor Plus 136;Screens;Nexus;€ 145,93;€ 193,95
101564;HDMI Cable Max 735;Cables;Helios;€ 176,38;€ 256,35
101565;Webcam S 607;Office;Helios;€ 55,40;€ 96,36
101566;Controller Max 196;Gaming;Kronos;€ 50,34;€ 92,16
101567;Charger Max 274;Power;Aether;€ 82,20;€ 98,81
101568;HDD Prime 113;Storage;Atlas;€ 168,18;€ 247,38
101569;Mouse Max 274;Accessories;Orion;€ 171,40;€ 306,77
101570;Power Bank Prime 600;Power;Atlas;€ 218,94;€ 329,38
101571;Keyboard Max 637;Accessories;Aegis;€ 128,27;€ 220,14
101572;Panel Max 563;Screens;Helios;€ 125,21;€ 176,93
101573;USB-C Cable Prime 473;Cables;Kronos;€ 117,39;€ 207,88
101574;Headphones Prime 376;Audio;Atlas;€ 173,02;€ 293,47
101575;Keyboard Ultra 775;Accessories;Orion;€ 248,55;€ 352,42
101576;Dock Ultra 311;Accessories;Nexus;€ 187,37;€ 242,72
101577;Chair Max 997;Office;Helios;€ 134,09;€ 180,88
101578;Mousepad Ultra 382;Gaming;Atlas;€ 80,78;€ 95,39
101579;USB-C Cable Plus 914;Cables;Atlas;€ 116,48;€ 218,53
101580;Controller Plus 610;Gaming;Kronos;€ 232,17;€ 292,62
101581;HDD Max 410;Storage;Ion;€ 124,27;€ 148,93
101582;Headphones Prime 322;Audio;Aegis;€ 74,34;€ 118,56
101583;Mouse Max 540;Accessories;Aether;€ 91,30;€ 162,11
101584;Dock X 999;Accessories;Kronos;€ 74,40;€ 133,49
